parcel_number,address,latitude,longitude,property_class,historic_district,scraped
16061071180000,,,,210,,true
16074230340000,,,,295,,true
16073080420000,,,,210,,true
16073150320000,,,,295,,true
16074130380000,,,,210,,true
16074230280000,,,,295,,true
16081200140000,,,,278,,true
16073080450000,,,,295,,true
16073240570000,,,,295,,true
16074130390000,,,,210,,true
16061071110000,,,,210,,true
16063000470000,,,,295,,true
16071160240000,,,,210,,true
16073040360000,,,,295,,true
16083010400000,,,,295,,true
16061070570000,,,,210,,true
16074130290000,,,,210,,true
16083010460000,,,,295,,true
16051250120000,,,,278,,true
16061070370000,,,,210,,true
16061070780000,,,,210,,true
16073070230000,,,,210,,true
16073240540000,,,,295,,true
16074050410000,,,,295,,true
16073020260000,,,,295,,true
16074020500000,,,,295,,true
16083010370000,,,,295,,true
16083190360000,,,,295,,true
16063000440000,,,,295,,true
16073080470000,,,,295,,true
16083010330000,,,,295,,true
16063070460000,,,,210,,true
16073240600000,,,,295,,true
16061070990000,,,,210,,true
16061071170000,,,,210,,true
16063070440000,,,,210,,true
16063020450000,,,,278,,true
16063070430000,,,,210,,true
16061200350000,,,,210,,true
16071160250000,,,,295,,true
16061071090000,,,,210,,true
16063040180000,,,,206,,true
16074020360000,,,,295,,true
16073240580000,,,,295,,true
16074050370000,,,,295,,true
16074050400000,,,,295,,true
16061070690000,,,,210,,true
16062180110000,,,,206,,true
16083010430000,,,,295,,true
16061070280000,,,,210,,true
16073070280000,,,,210,,true
16073240380000,,,,295,,true
16073270250000,,,,295,,true
16074130310000,,,,210,,true
16083010320000,,,,295,,true
16063000400000,,,,295,,true
16061070300000,,,,210,,true
16063000380000,,,,295,,true
16063040130000,,,,206,,true
16073070410000,,,,295,,true
16073150310000,,,,210,,true
16061071140000,,,,210,,true
16073220500000,,,,295,,true
16073240530000,,,,295,,true
16073250300000,,,,295,,true
16074130270000,,,,210,,true
16063000430000,,,,295,,true
16061070310000,,,,210,,true
16073150340000,,,,295,,true
16083010420000,,,,295,,true
16073070400000,,,,295,,true
16073240360000,,,,295,,true
16061071200000,,,,210,,true
16074230380000,,,,295,,true
16083190320000,,,,295,,true
16061071150000,,,,210,,true
16073070260000,,,,210,,true
16061070940000,,,,210,,true
16071160220000,,,,210,,true
16073020300000,,,,295,,false
16061200240000,,,,210,,false
16063070400000,,,,210,,false
16073070420000,,,,295,,false
16061140160000,,,,204,,false
16074230370000,,,,295,,false
16063230270000,,,,206,,false
16073150300000,,,,210,,false
16083010310000,,,,295,,false
16073020280000,,,,295,,false
16083010260000,,,,295,,false
16061070650000,,,,210,,false
16061200270000,,,,210,,false
16073040330000,,,,295,,false
16073040370000,,,,295,,false
16083190350000,,,,295,,false
16062100250000,,,,205,,false
16073070220000,,,,210,,false
16074020580000,,,,295,,false
16061070540000,,,,210,,false
16073020310000,,,,295,,false
16073220590000,,,,295,,false
16073240470000,,,,295,,false
16073270260000,,,,295,,false
16073080540000,,,,295,,false
16074050350000,,,,295,,false
16074050320000,,,,295,,false
16074230320000,,,,295,,false
16073070200000,,,,210,,false
16061070970000,,,,210,,false
16063100370000,,,,206,,false
16073070320000,,,,210,,false
16061070630000,,,,210,,false
16063000460000,,,,295,,false
16073080330000,,,,210,,false
16073220560000,,,,295,,false
16063070350000,,,,210,,false
16073150330000,,,,295,,false
16063030250000,,,,206,,false
16073240550000,,,,295,,false
16074020330000,,,,295,,false
16073080360000,,,,210,,false
16073080520000,,,,295,,false
16073080460000,,,,295,,false
16061071080000,,,,210,,false
16073040350000,,,,295,,false
16083010340000,,,,295,,false
16061070340000,,,,210,,false
16061070620000,,,,210,,false
16073080370000,,,,210,,false
16073240370000,,,,295,,false
16073270230000,,,,295,,false
16074020550000,,,,295,,false
16061070600000,,,,210,,false
16072010060000,,,,209,,false
16073070340000,,,,210,,false
16083010300000,,,,295,,false
16053030200000,,,,205,,false
16073080340000,,,,210,,false
16074230350000,,,,295,,false
16073080490000,,,,295,,false
16061070590000,,,,210,,false
16073220490000,,,,295,,false
16074050340000,,,,295,,false
16074020560000,,,,295,,false
16083010470000,,,,295,,false
16061071120000,,,,210,,false
16073080290000,,,,210,,false
16074020320000,,,,295,,false
16061070750000,,,,210,,false
16063000360000,,,,295,,false
16073240590000,,,,295,,false
16083190310000,,,,295,,false
16074130320000,,,,210,,false
16083010380000,,,,295,,false
16073020340000,,,,295,,false
16073080500000,,,,295,,false
16061070850000,,,,210,,false
16061200260000,,,,210,,false
16074130360000,,,,210,,false
16083010390000,,,,295,,false
16073080300000,,,,210,,false
16074130400000,,,,210,,false
16074130420000,,,,210,,false
16074230300000,,,,295,,false
16083010290000,,,,295,,false
16073080310000,,,,210,,false
16073270310000,,,,295,,false
16074140250000,,,,203,,false
16083230150000,,,,205,,false
16073250350000,,,,295,,false
16063070380000,,,,210,,false
16073070170000,,,,210,,false
16073080390000,,,,210,,false
16073080440000,,,,295,,false
16073250340000,,,,295,,false
16083010270000,,,,295,,false
16061070560000,,,,210,,false
16061070670000,,,,210,,false
16073270270000,,,,295,,false
16074050380000,,,,295,,false
16061070870000,,,,210,,false
16073070380000,,,,295,,false
16061070720000,,,,210,,false
16074230310000,,,,295,,false
16061070330000,,,,210,,false
16061070760000,,,,210,,false
16061070730000,,,,210,,false
16073220440000,,,,210,,false
16074050360000,,,,295,,false
16083010450000,,,,295,,false
16062020300000,,,,203,,false
16073080410000,,,,210,,false
16074130430000,,,,295,,false
16074230330000,,,,295,,false
16061070840000,,,,210,,false
16053240350000,,,,295,,false
16083190370000,,,,210,,false
16073240520000,,,,295,,false
16063040040000,,,,206,,false
16073220480000,,,,295,,false
16073220540000,,,,295,,false
16073220580000,,,,295,,false
16074130440000,,,,210,,false
16073270300000,,,,295,,false
16074020590000,,,,295,,false
16074130280000,,,,210,,false
16083010440000,,,,295,,false
16074230270000,,,,295,,false
16063070360000,,,,210,,false
16061070700000,,,,210,,false
16061200320000,,,,210,,false
16073240410000,,,,295,,false
16073270280000,,,,295,,false
16074020490000,,,,295,,false
16073240420000,,,,295,,false
16061070390000,,,,210,,false
16073080510000,,,,295,,false
16074130340000,,,,210,,false
16063000410000,,,,295,,false
16063000370000,,,,295,,false
16063070410000,,,,210,,false
16074020480000,,,,295,,false
16073070370000,,,,295,,false
16073080530000,,,,295,,false
16073250320000,,,,295,,false
16063000420000,,,,295,,false
16073250310000,,,,295,,false
16061200290000,,,,210,,false
16074020520000,,,,295,,false
16073220530000,,,,210,,false
16073080430000,,,,295,,false
16073270220000,,,,295,,false
16083190330000,,,,295,,false
16061070960000,,,,210,,false
16073250270000,,,,295,,false
16083010350000,,,,295,,false
16073020350000,,,,295,,false
16073240430000,,,,295,,false
16061200300000,,,,210,,false
16073150350000,,,,295,,false
16073250290000,,,,295,,false
16083190390000,,,,210,,false
16064110180000,,,,205,,false
16073070310000,,,,210,,false
16074020350000,,,,295,,false
16063130240000,,,,206,,false
16064230040000,,,,206,,false
16073070250000,,,,210,,false
16073220570000,,,,295,,false
16074020540000,,,,295,,false
16074050390000,,,,295,,false
16061200330000,,,,210,,false
16071160190000,,,,210,,false
16074020370000,,,,295,,false
16074040290000,,,,206,,false
16171260310000,,,,205,,false
16184250450000,,,,295,,false
16073020290000,,,,295,,false
16083010360000,,,,295,,false
16073020320000,,,,295,,false
16073070290000,,,,210,,false
16061070360000,,,,210,,false
16071160210000,,,,210,,false
16073020270000,,,,295,,false
16073070190000,,,,210,,false
16073250260000,,,,295,,false
16074020530000,,,,295,,false
16083010410000,,,,295,,false
16182260330000,,,,207,,false
16173280030000,,,,278,,false
16171290060000,,,,205,,false
16183280470000,,,,295,,false
16184250470000,,,,295,,false
16181090300000,,,,295,,false
16173300390000,,,,278,,false
16183280390000,,,,295,,false
16183150400000,,,,210,,false
16184250500000,,,,295,,false
16181090230000,,,,295,,false
16184130410000,,,,204,,false
16183030310000,,,,206,,false
16184250590000,,,,295,,false
16183070390000,,,,295,,false
16184250440000,,,,295,,false
16181090330000,,,,295,,false
16183150590000,,,,210,,false
16184070220000,,,,206,,false
16183150430000,,,,210,,false
16183150460000,,,,210,,false
16184250520000,,,,295,,false
16181120230000,,,,205,,false
16183150580000,,,,210,,false
16184080230000,,,,205,,false
16184220350000,,,,205,,false
16183150450000,,,,210,,false
16181090310000,,,,295,,false
16181090320000,,,,295,,false
16183150440000,,,,210,,false
16181090360000,,,,295,,false
16183280450000,,,,295,,false
16184250480000,,,,295,,false
16171100340000,,,,203,,false
16181090270000,,,,295,,false
16183170270000,,,,203,,false
16183280400000,,,,295,,false
16184250600000,,,,295,,false
16171290120000,,,,204,,false
16173190160000,,,,278,,false
16183280410000,,,,295,,false
16184090350000,,,,206,,false
16173170080000,,,,203,,false
16182130060000,,,,205,,false
16183280430000,,,,295,,false
16183220440000,,,,295,,false
16183150480000,,,,210,,false
16183150490000,,,,210,,false
16183170340000,,,,278,,false
16183220460000,,,,295,,false
16184250540000,,,,295,,false
16182120240000,,,,206,,false
16184250580000,,,,295,,false
16181090260000,,,,295,,false
16181090290000,,,,295,,false
16183230050000,,,,203,,false
16181090250000,,,,295,,false
16183070360000,,,,295,,false
16181090240000,,,,295,,false
16181090280000,,,,295,,false
16184250530000,,,,295,,false
16181090350000,,,,295,,false
16183070370000,,,,295,,false
16183220470000,,,,295,,false
16183280370000,,,,295,,false
16184080030000,,,,203,,false
16184250430000,,,,295,,false
16171010390000,,,,202,,false
16183050330000,,,,278,,false
16184250550000,,,,295,,false
16184250460000,,,,295,,false
16183280440000,,,,295,,false
16183280420000,,,,295,,false
16184250510000,,,,295,,false
16181090340000,,,,295,,false
16183030260000,,,,205,,false
16173150060000,,,,206,,false
16173170280000,,,,205,,false
16184240250000,,,,207,,false
16183160280000,,,,295,,false
16184250570000,,,,295,,false
16183280480000,,,,295,,false
16183150420000,,,,210,,false
16184110330000,,,,205,,false
16184250490000,,,,295,,false
16183280380000,,,,295,,false
16071030290000,1 ELIZABETH CT,41.8922506,-87.79930961,206,Frank Lloyd Wright,false
16051130080000,1 LE MOYNE PKWY,41.90720342,-87.77574841,206,,false
16051270460000,10 DIVISION ST,41.90216887,-87.77564111,295,,false
16071150220000,10 ELIZABETH CT,41.89167014,-87.79856157,206,Frank Lloyd Wright,false
16051060290000,10 LE MOYNE PKWY,41.90775346,-87.77616823,204,,false
16072251030000,100 BISHOP QUARTER LN,41.88749118,-87.79053768,295,,false
16073030010000,100 HOME AVE,41.88670024,-87.79981469,210,Ridgeland - Oak Park,false
16074050330000,100 S ELMWOOD AVE,41.88674021,-87.78599417,295,Ridgeland - Oak Park,false
16072250680000,100 WRIGHT LN,41.88751306,-87.7898524,295,,false
16061150120000,1000 BELLEFORTE AVE,41.90355734,-87.80223189,206,,false
16184100010000,1000 CLARENCE AVE,41.87057531,-87.79002172,205,,false
16062190130000,1000 COLUMBIAN AVE,41.90385223,-87.79091359,204,,false
16062210270000,1000 FAIR OAKS AVE,41.90390148,-87.78824334,204,,false
16061160120000,1000 FOREST AVE,41.90360112,-87.80071853,206,,false
16183120010000,1000 HOME AVE,41.87042119,-87.79888751,203,,false
16051160190000,1000 MAPLETON AVE,41.90397419,-87.78123709,203,,false
16062200130000,1000 N EAST AVE,41.90385762,-87.78973015,206,,false
16062230170000,1000 N ELMWOOD AVE,41.90399312,-87.78686167,206,,false
16062170130000,1000 N EUCLID AVE,41.90381937,-87.79330936,206,,false
16061190120000,1000 N GROVE AVE,41.90368187,-87.79606731,206,,false
16051150090000,1000 N HARVEY AVE,41.90396258,-87.78255739,205,,false
16051180200000,1000 N HAYES AVE,41.90399559,-87.77879749,205,,false
16051200190000,1000 N HUMPHREY AVE,41.90404963,-87.77637258,205,,false
16061180250000,1000 N KENILWORTH AVE,41.90365582,-87.79754966,206,,false
16062180060000,1000 N LINDEN AVE,41.90384331,-87.79213067,206,,false
16051170190000,1000 N LOMBARD AVE,41.90397947,-87.78004924,205,,false
16061140130000,1000 N MARION ST,41.90355908,-87.8036831,204,,false
16062160130000,1000 N OAK PARK AVE,41.90378119,-87.79458948,206,,false
16051190200000,1000 N TAYLOR AVE,41.90402958,-87.77760448,205,,false
16183130010000,1000 S CLINTON AVE,41.87043538,-87.7976025,205,,false
16173090010000,1000 S CUYLER AVE,41.87070158,-87.78263057,204,,false
16184130070000,1000 S ELMWOOD AVE,41.87068258,-87.78516774,205,,false
16184080010000,1000 S EUCLID AVE,41.87051184,-87.79221131,203,,false
16183150010000,1000 S GROVE AVE,41.8704887,-87.794956,205,,false
16184120070000,1000 S GUNDERSON AVE,41.87065641,-87.78630943,203,,false
16173100010000,1000 S HIGHLAND AVE,41.87071304,-87.7814011,205,,false
16183140010000,1000 S KENILWORTH AVE,41.87046752,-87.79627759,203,,false
16183090280000,1000 S MAPLE AVE,41.87036217,-87.80315254,205,,false
16173080010000,1000 S RIDGELAND AVE,41.87068454,-87.78387308,203,,false
16173130450000,1000 S TAYLOR AVE,41.87057197,-87.77781954,210,,false
16183110010000,1000 WENONAH AVE,41.87037746,-87.80030927,205,,false
16183100010000,1000 WISCONSIN AVE,41.87036183,-87.80170847,203,,false
16061170120000,1000 WOODBINE AVE,41.90365214,-87.79899878,206,,false
16061140260000,1001 BELLEFORTE AVE,41.90357497,-87.8028857,206,,false
16184090190000,1001 CLARENCE AVE,41.87056156,-87.79056654,203,,false
16062180120000,1001 COLUMBIAN AVE,41.90384453,-87.79161056,206,,false
16062200260000,1001 FAIR OAKS AVE,41.90388679,-87.78892553,206,,false
16061150240000,1001 FOREST AVE,41.90361716,-87.80136486,205,,false
16183110170000,1001 HOME AVE,41.87041233,-87.79947402,205,Gunderson ,false
16051150290000,1001 MAPLETON AVE,41.90395522,-87.78184557,205,,false
16062160250000,1001 N EUCLID AVE,41.90379008,-87.79405521,204,,false
16061180230000,1001 N GROVE AVE,41.90367097,-87.79683251,206,,false
16051170390000,1001 N HAYES AVE,41.90399814,-87.77936211,205,,false
16051190370000,1001 N HUMPHREY AVE,41.90403764,-87.77696099,203,,false
16061170240000,1001 N KENILWORTH AVE,41.90365262,-87.79840285,204,,false
16062170260000,1001 N LINDEN AVE,41.90382098,-87.79283316,206,,false
16051160390000,1001 N LOMBARD AVE,41.9039637,-87.78057941,205,,false
16061130240000,1001 N MARION ST,41.90354672,-87.80433508,206,,false
16061190240000,1001 N OAK PARK AVE,41.90369289,-87.79529179,206,,false
16051180400000,1001 N TAYLOR AVE,41.90399259,-87.77819349,205,,false
16183120180000,1001 S CLINTON AVE,41.87042507,-87.7981848,204,,false
16173080210000,1001 S CUYLER AVE,41.87068581,-87.78318334,202,,false
16184100210000,1001 S EAST AVE,41.87059055,-87.78928551,205,,false
16184120330000,1001 S ELMWOOD AVE,41.87065874,-87.78559449,205,,false
16184070160000,1001 S EUCLID AVE,41.87051351,-87.79297956,205,,false
16183140190000,1001 S GROVE AVE,41.87044979,-87.79556528,204,,false
16173100210000,1001 S HARVEY AVE,41.87072107,-87.78072523,203,,false
16173090210000,1001 S HIGHLAND AVE,41.87070884,-87.78197432,203,,false
16183130170000,1001 S KENILWORTH AVE,41.87044245,-87.79686578,205,,false
16173130350000,1001 S LYMAN AVE,41.87050639,-87.77700788,210,,false
16184130530000,1001 S RIDGELAND AVE,41.87072004,-87.78444346,205,,false
16183100190000,1001 WENONAH AVE,41.87037179,-87.80086206,205,,false
16183090140000,1001 WISCONSIN AVE,41.87036811,-87.8022941,205,,false
16061160230000,1001 WOODBINE AVE,41.90372772,-87.79982495,206,,false
16184100020000,1002 CLARENCE AVE,41.87050149,-87.79002235,205,,false
16183120020000,1002 HOME AVE,41.87033616,-87.79889075,206,,false
16051200180000,1002 N HUMPHREY AVE,41.90413387,-87.77636694,203,,false
16183130020000,1002 S CLINTON AVE,41.87034158,-87.79763473,205,,false
16184130080000,1002 S ELMWOOD AVE,41.87060192,-87.78514147,205,,false
16184120080000,1002 S GUNDERSON AVE,41.87057588,-87.78631012,202,,false
16183140020000,1002 S KENILWORTH AVE,41.87037358,-87.79628287,203,,false
16173080020000,1002 S RIDGELAND AVE,41.87060552,-87.78385865,202,,false
16173130460000,1002 S TAYLOR AVE,41.87052461,-87.77781827,210,,false
16184090360000,1002 S WESLEY AVE,41.8705311,-87.79122274,206,,false
16051150280000,1003 MAPLETON AVE,41.90404297,-87.78180555,205,,false
16062190260000,1003 N EAST AVE,41.90384599,-87.79036888,206,,false
16062210250000,1003 N ELMWOOD AVE,41.90389763,-87.78743297,206,,false
16173080220000,1003 S CUYLER AVE,41.87060413,-87.78320292,202,,false
16184100220000,1003 S EAST AVE,41.87052259,-87.78931143,203,,false
16184120340000,1003 S ELMWOOD AVE,41.87059163,-87.78559506,203,,false
16183140200000,1003 S GROVE AVE,41.87033241,-87.79557974,204,,false
16173100220000,1003 S HARVEY AVE,41.87063641,-87.78071085,203,,false
16173090220000,1003 S HIGHLAND AVE,41.87063837,-87.78197869,202,,false
16173130360000,1003 S LYMAN AVE,41.87046548,-87.77700655,210,,false
16184130540000,1003 S RIDGELAND AVE,41.87063546,-87.78444795,203,,false
16183100200000,1003 WENONAH AVE,41.87027816,-87.80088143,205,,false
16184100030000,1004 CLARENCE AVE,41.87043774,-87.79002289,203,,false
16062190120000,1004 COLUMBIAN AVE,41.90398046,-87.7909125,206,,false
16062210260000,1004 FAIR OAKS AVE,41.90401877,-87.78825216,206,,false
16051160180000,1004 MAPLETON AVE,41.90407316,-87.78124606,203,,false
16062200120000,1004 N EAST AVE,41.9039786,-87.78974385,204,,false
16062170120000,1004 N EUCLID AVE,41.90392606,-87.79340171,206,,false
16051150080000,1004 N HARVEY AVE,41.90406841,-87.7825269,205,,false
16051180190000,1004 N HAYES AVE,41.90407636,-87.77883115,204,,false
16061180240000,1004 N KENILWORTH AVE,41.90378801,-87.79761236,205,,false
16062180050000,1004 N LINDEN AVE,41.90392793,-87.79220357,205,,false
16051170180000,1004 N LOMBARD AVE,41.90407111,-87.78005826,205,,false
16061140120000,1004 N MARION ST,41.90369373,-87.80375375,205,,false
16062160120000,1004 N OAK PARK AVE,41.90390959,-87.79462276,205,,false
16051190190000,1004 N TAYLOR AVE,41.90412848,-87.77759872,205,,false
16173090020000,1004 S CUYLER AVE,41.87061412,-87.78261999,203,,false
16184130090000,1004 S ELMWOOD AVE,41.87053481,-87.78514204,205,,false
16183150020000,1004 S GROVE AVE,41.87034006,-87.79493014,203,,false
16173100020000,1004 S HIGHLAND AVE,41.87063409,-87.78140178,205,,false
16183140030000,1004 S KENILWORTH AVE,41.87030312,-87.79628346,203,,false
16183090290000,1004 S MAPLE AVE,41.87026535,-87.80323235,205,,false
16173080030000,1004 S RIDGELAND AVE,41.87052092,-87.78385938,203,,false
16173130470000,1004 S TAYLOR AVE,41.87045391,-87.77777036,210,,false
16184090380000,1004 S WESLEY AVE,41.87042022,-87.79119223,203,,false
16183110020000,1004 WENONAH AVE,41.87024907,-87.80031963,205,,false
16183100020000,1004 WISCONSIN AVE,41.87026819,-87.80172783,203,,false
16061140250000,1005 BELLEFORTE AVE,41.90369874,-87.8028541,205,,false
16184090200000,1005 CLARENCE AVE,41.87045754,-87.79056742,203,,false
16062200250000,1005 FAIR OAKS AVE,41.90401513,-87.78894898,206,,false
16183110180000,1005 HOME AVE,41.87031463,-87.79948723,205,Gunderson ,false
16062190250000,1005 N EAST AVE,41.90398892,-87.79037749,206,,false
16062210240000,1005 N ELMWOOD AVE,41.90402582,-87.78742206,205,,false
16062160240000,1005 N EUCLID AVE,41.90392177,-87.79400993,206,,false
16051170380000,1005 N HAYES AVE,41.90408619,-87.77938589,205,,false
16051190360000,1005 N HUMPHREY AVE,41.90414013,-87.77694047,203,,false
16061170230000,1005 N KENILWORTH AVE,41.9037961,-87.79840165,206,,false
16062170250000,1005 N LINDEN AVE,41.90392331,-87.79277832,205,,false
16051160380000,1005 N LOMBARD AVE,41.90405903,-87.78059332,203,,false
16061130230000,1005 N MARION ST,41.90367713,-87.80432964,205,,false
16051180390000,1005 N TAYLOR AVE,41.90409146,-87.77818281,203,,false
16183120190000,1005 S CLINTON AVE,41.87032295,-87.79816707,203,,false
16173080230000,1005 S CUYLER AVE,41.87051948,-87.78319232,202,,false
16184100230000,1005 S EAST AVE,41.87044962,-87.7892867,205,,false
16184120350000,1005 S ELMWOOD AVE,41.87052108,-87.78557769,205,,false
16184070170000,1005 S EUCLID AVE,41.87041953,-87.79297586,205,,false
16173100230000,1005 S HARVEY AVE,41.87054625,-87.78072673,202,,false
16183130180000,1005 S KENILWORTH AVE,41.87033351,-87.79683351,205,,false
16173130370000,1005 S LYMAN AVE,41.87041971,-87.7770057,210,,false
16184130320000,1005 S RIDGELAND AVE,41.87053959,-87.78444877,203,,false
16183090150000,1005 WISCONSIN AVE,41.87021883,-87.80229069,202,,false
16061150110000,1006 BELLEFORTE AVE,41.90370094,-87.8022569,206,,false
16061160110000,1006 FOREST AVE,41.90373805,-87.80071302,206,,false
16183120030000,1006 HOME AVE,41.8702356,-87.79891483,205,,false
16051160170000,1006 MAPLETON AVE,41.90416849,-87.78125996,203,,false
16061190110000,1006 N GROVE AVE,41.90381742,-87.79606617,203,,false
16051180180000,1006 N HAYES AVE,41.90417528,-87.77883029,203,,false
16051200170000,1006 N HUMPHREY AVE,41.9042292,-87.77638083,205,,false
16051170170000,1006 N LOMBARD AVE,41.90416637,-87.78005744,203,,false
16051190180000,1006 N TAYLOR AVE,41.90420911,-87.77760293,205,,false
16183130030000,1006 S CLINTON AVE,41.87025752,-87.79759949,203,,false
16173090030000,1006 S CUYLER AVE,41.87053233,-87.78261692,202,,false
16184130100000,1006 S ELMWOOD AVE,41.87045761,-87.78513821,203,,false
16184080020000,1006 S EUCLID AVE,41.87038543,-87.792446,203,,false
16184120090000,1006 S GUNDERSON AVE,41.87046517,-87.78631556,206,,false
16173100030000,1006 S HIGHLAND AVE,41.8705523,-87.78139871,206,,false
16183140040000,1006 S KENILWORTH AVE,41.87021915,-87.7962662,203,,false
16184070020000,1006 S OAK PARK AVE,41.87032871,-87.79364155,203,,false
16173130480000,1006 S TAYLOR AVE,41.87043075,-87.77781986,210,,false
16184090030000,1006 S WESLEY AVE,41.87034655,-87.7912243,205,,false
16183110030000,1006 WENONAH AVE,41.87015872,-87.80029714,205,,false
16183100030000,1006 WISCONSIN AVE,41.87015714,-87.8017334,203,,false
16061170110000,1006 WOODBINE AVE,41.90377986,-87.79911565,206,,false
16184090210000,1007 CLARENCE AVE,41.87037361,-87.79055914,206,,false
16062180100000,1007 COLUMBIAN AVE,41.90407145,-87.79155957,203,,false
16061150230000,1007 FOREST AVE,41.90373113,-87.80132897,205,,false
16183110190000,1007 HOME AVE,41.87019998,-87.79946496,205,Gunderson ,false
16051150270000,1007 MAPLETON AVE,41.9041309,-87.7818048,203,,false
16061180220000,1007 N GROVE AVE,41.90381349,-87.79679267,206,,false
16063070420000,1007 N HARLEM AVE,41.89827678,-87.80509097,210,,false
16051170370000,1007 N HAYES AVE,41.90417412,-87.77938513,205,,false
16051190350000,1007 N HUMPHREY AVE,41.90421705,-87.7769349,205,,false
16051160370000,1007 N LOMBARD AVE,41.90415067,-87.78060234,203,,false
16061190230000,1007 N OAK PARK AVE,41.90383578,-87.79529059,205,,false
16051180380000,1007 N TAYLOR AVE,41.90418305,-87.77818202,204,,false
16183120200000,1007 S CLINTON AVE,41.87021556,-87.79816347,203,,false
16184100240000,1007 S EAST AVE,41.87036909,-87.78928739,203,,false
16184120360000,1007 S ELMWOOD AVE,41.87046073,-87.78558719,203,,false
16184070320000,1007 S EUCLID AVE,41.8703122,-87.79298575,203,,false
16173090230000,1007 S HIGHLAND AVE,41.87054533,-87.78198327,202,,false
16173130380000,1007 S LYMAN AVE,41.87037779,-87.7770037,210,,false
16183150410000,1007 S OAK PARK AVE,41.8703446,-87.79428253,210,,false
16184130330000,1007 S RIDGELAND AVE,41.87046346,-87.78444942,202,,false
16184080210000,1007 S WESLEY AVE,41.87036477,-87.79173632,205,,false
16183100210000,1007 WENONAH AVE,41.87016365,-87.80089167,205,,false
16062190110000,1008 COLUMBIAN AVE,41.90410894,-87.7909654,205,,false
16062210100000,1008 FAIR OAKS AVE,41.90412878,-87.78827086,205,,false
16183120040000,1008 HOME AVE,41.87014188,-87.79891561,205,,false
16062200110000,1008 N EAST AVE,41.90411432,-87.78977705,206,,false
16062170110000,1008 N EUCLID AVE,41.90405065,-87.79340556,205,,false
16051180170000,1008 N HAYES AVE,41.9042596,-87.77883938,203,,false
16051200160000,1008 N HUMPHREY AVE,41.90431715,-87.77638498,205,,false
16061140110000,1008 N MARION ST,41.90382062,-87.80369155,204,,false
16062160110000,1008 N OAK PARK AVE,41.90402676,-87.79460705,205,,false
16051190170000,1008 N TAYLOR AVE,41.9043007,-87.77760213,204,,false
16183130040000,1008 S CLINTON AVE,41.87016691,-87.79759575,204,,false
16173090040000,1008 S CUYLER AVE,41.87045332,-87.78260627,202,,false
16183150030000,1008 S GROVE AVE,41.87018586,-87.79496288,206,,false
16184120100000,1008 S GUNDERSON AVE,41.8703778,-87.78628934,205,,false
16173100040000,1008 S HIGHLAND AVE,41.87046207,-87.78139948,202,,false
16183090300000,1008 S MAPLE AVE,41.87018551,-87.803233,205,,false
16173080040000,1008 S RIDGELAND AVE,41.87043915,-87.78386008,203,,false
16173130490000,1008 S TAYLOR AVE,41.87038335,-87.77781344,210,,false
16183110040000,1008 WENONAH AVE,41.87007194,-87.80029786,205,,false
16183100040000,1008 WISCONSIN AVE,41.87006681,-87.80171556,206,,false
16061140230000,1009 BELLEFORTE AVE,41.90382919,-87.80285738,205,,false
16062200240000,1009 FAIR OAKS AVE,41.90412866,-87.7889382,205,,false
16051150260000,1009 MAPLETON AVE,41.90422261,-87.78182854,204,,false
16062190240000,1009 N EAST AVE,41.90410973,-87.79035683,205,,false
16062210230000,1009 N ELMWOOD AVE,41.90413951,-87.78744563,206,,false
16062160230000,1009 N EUCLID AVE,41.90404625,-87.79398925,205,,false
16063070450000,1009 N HARLEM AVE,41.89828114,-87.80490141,210,,false
16051170360000,1009 N HAYES AVE,41.90426935,-87.7793794,205,,false
16051190340000,1009 N HUMPHREY AVE,41.90431257,-87.77698805,203,,false
16062170240000,1009 N LINDEN AVE,41.90405154,-87.79277724,205,,false
16051160360000,1009 N LOMBARD AVE,41.90424231,-87.78061137,203,,false
16061130220000,1009 N MARION ST,41.90378498,-87.80438116,205,,false
16061190220000,1009 N OAK PARK AVE,41.90397136,-87.79529436,206,,false
16051180370000,1009 N TAYLOR AVE,41.90427467,-87.77818613,203,,false
16183120210000,1009 S CLINTON AVE,41.87011821,-87.7981553,205,,false
16173080240000,1009 S CUYLER AVE,41.87043491,-87.78319682,202,,false
16184120370000,1009 S ELMWOOD AVE,41.87039165,-87.78567571,202,,false
16183140210000,1009 S GROVE AVE,41.87020826,-87.79558078,203,,false
16173100240000,1009 S HARVEY AVE,41.87045865,-87.78068973,202,,false
16173090240000,1009 S HIGHLAND AVE,41.87046074,-87.781984,205,,false
16183130190000,1009 S KENILWORTH AVE,41.87018404,-87.79685895,205,,false
16173130390000,1009 S LYMAN AVE,41.87033495,-87.77700231,210,,false
16184130340000,1009 S RIDGELAND AVE,41.87040425,-87.78444993,203,,false
16184080220000,1009 S WESLEY AVE,41.87028277,-87.79168742,205,,false
16063090100000,1009 THOMAS ST,41.89962249,-87.80134148,205,Frank Lloyd Wright,false
16183090160000,1009 WISCONSIN AVE,41.87006608,-87.8022873,205,,false
16072251020000,101 BISHOP QUARTER LN,41.88748187,-87.79098419,295,,false
16073020420000,101 HOME AVE,41.88664563,-87.8002939,295,,false
16051110080000,101 LE MOYNE PKWY,41.9071642,-87.7783494,204,,false
16074000300000,101 S EUCLID AVE APT A,41.88670913,-87.79304243,295,Ridgeland - Oak Park,false
